tariff,sex,premium,probability,age,smooth,raw,Exposure
KLV,m,EE,qx,74,0.01953490614319447,0.02102815937111269,27433.2280520849
KLV,m,EE,qx,75,0.021679051821518643,0.021128001039350818,24820.19376787596
KLV,m,EE,qx,76,0.024266568905298772,0.02264657881702349,20649.656969742588
KLV,m,EE,qx,77,0.027409820321180646,0.026918636433018048,17005.12867680265
KLV,m,EE,qx,78,0.031182377438296202,0.03195263474262962,13581.178752069847
KLV,m,EE,qx,79,0.0356429958992703,0.0365863032359453,12396.676456420293
KLV,m,EE,qx,80,0.040859554497709484,0.04104982474721168,11286.082688544331
KLV,m,EE,qx,81,0.04691269741584017,0.04529865592799082,10421.068018967335
KLV,m,EE,qx,82,0.05387964704755168,0.049054178087189246,9823.4979527322
KLV,m,EE,qx,83,0.06178702107500717,0.057830777562548986,9151.547591449646
KLV,m,EE,qx,84,0.07051033500378422,0.07580798792524591,8452.353868734006
KLV,m,EE,qx,85,0.0797269718665686,0.08241068479616229,7736.841999096794
KLV,m,EE,qx,86,0.0890234374309598,0.0844536337701716,7031.306375131718
KLV,m,EE,qx,87,0.0978772867746251,0.10349679088159938,6010.360778262833
KLV,m,EE,qx,88,0.10558596703045978,0.11244356510538193,5086.370209242812
KLV,m,EE,qx,89,0.11142539307264543,0.12226353717842577,4131.33073159717
KLV,m,EE,qx,90,0.11474943066639641,0.11965393477023922,3449.4140298058105
KLV,m,EE,qx,91,0.11510994344332176,0.1302500569431536,2835.128232726178
KLV,m,EE,qx,92,0.11230040930627956,0.1252681095201186,2469.3496462441667
KLV,m,EE,qx,93,0.10644261970898775,0.1432238964445876,2009.443278639169
KLV,m,EE,qx,94,0.09796411070586658,0.11807874200698977,1641.598532289628
KLV,m,EE,qx,95,0.0875813286726955,0.13131646326058163,1259.3888755080536
KLV,m,EE,qx,96,0.07612777137469558,0.11576379082156087,992.8701189221737
KLV,m,EE,qx,97,0.06444936908064502,0.09135339173722515,793.9340809875057
KLV,m,EE,qx,98,0.053271041653954146,0.07987248160181247,757.2572632846606
KLV,m,EE,qx,99,0.04311324676646574,0.05723490797359358,814.6490290531386
KLV,m,EE,sx,0,NA,0.026167746739926976,55177.02030709017
KLV,m,EE,sx,1,NA,0.020194501577424362,102987.72010386873
KLV,m,EE,sx,2,NA,0.024745420910077063,94470.5609513774
KLV,m,EE,sx,3,NA,0.01929383022922293,80177.5230844498
KLV,m,EE,sx,4,NA,0.017938530280347777,81819.2179286467
KLV,m,EE,sx,5,NA,0.017917339861477064,72513.8437829294
KLV,m,EE,sx,6,NA,0.014193548380750532,65337.54548396809
KLV,m,EE,sx,7,NA,0.011685907476732225,72482.33011440614
KLV,m,EE,sx,8,NA,0.00884085509586796,79841.36253951528
KLV,m,EE,sx,9,NA,0.00565871455499575,90752.56862863165
KLV,m,EE,sx,10,NA,0.007038309755903659,67675.03285413217
KLV,m,EE,sx,11,NA,0.010309383590141975,41784.07124793015
KLV,m,EE,sx,12,NA,0.0101300698093896,36732.785059461086
KLV,m,EE,sx,13,NA,0.011013626510472049,38195.46791359325
KLV,m,EE,sx,14,NA,0.00846857506000645,36333.33860454614
KLV,m,EE,sx,15,NA,0.009765262308956376,32201.601821466204
KLV,m,EE,sx,16,NA,0.008026211411317876,25811.091110943853
KLV,m,EE,sx,17,NA,0.00901047929543833,21875.413736263734
KLV,m,EE,sx,18,NA,0.007474142756896338,17594.888250790307
KLV,m,EE,sx,19,NA,0.007848339207610331,14722.197049525817
KLV,m,EE,sx,20,NA,0.008711723838747736,11428.784434743338
KLV,m,EE,sx,21,NA,0.013002438817227888,8252.134065934066
KLV,m,EE,sx,22,NA,0.014544597504639259,7166.675365045913
KLV,m,EE,sx,23,NA,0.015184122123725082,6274.393828089718
KLV,m,EE,sx,24,NA,0.010209246941979036,6918.979640222791
KLV,m,EE,sx,25,NA,0.010245584850874075,6214.593135631492
KLV,m,EE,sx,26,NA,0.008886178077184413,5377.647320487731
KLV,m,EE,sx,27,NA,0.01045245167874902,4853.7380550955895
KLV,m,EE,sx,28,NA,0.010294104779161983,4348.934035827187
KLV,m,EE,sx,29,NA,0.007469884806674651,2934.1592051783837
KLV,m,EE,sx,30,NA,0.007901014965965718,2269.1883185307843
KLV,m,EE,sx,31,NA,0.00869715878321796,1946.1613352401023
KLV,m,EE,sx,32,NA,0.009763249871071283,1630.7985774499473
KLV,m,EE,sx,33,NA,0.006048164193955491,1483.5548396808672
KLV,m,EE,sx,34,NA,0.0033005484976996796,1512.3997215113654
KLV,m,EE,sx,35,NA,0.0076687481006341846,1558.7925636007828
KLV,m,EE,sx,36,NA,0.0095542084730918745,1458.3228511214813
KLV,m,EE,sx,37,NA,0.002199757580732022,1362.2866400722564
KLV,m,EE,sx,38,NA,0.009573066983764204,1247.516769531838
KLV,m,EE,sx,39,NA,0.0042578163088824415,1171.8108761101912
KLV,m,EE,sx,40,NA,0.007382288358255846,1214.634171308144
KLV,m,lfd,qx,0,2.664440841910056e-4,6.089516283541169e-4,1641.6665587836821
KLV,m,lfd,qx,1,2.5563372825753865e-4,0,5395.731085353003
KLV,m,lfd,qx,2,2.4533469561024334e-4,6.476983663053064e-4,6173.714202920368
KLV,m,lfd,qx,3,2.3559023148493694e-4,0,6488.5658587987355
KLV,m,lfd,qx,4,2.2673077260870083e-4,2.873194030574143e-4,6959.894317326509
KLV,m,lfd,qx,5,2.1903621640269346e-4,0,7200.623746801144
KLV,m,lfd,qx,6,2.128273519592144e-4,0,7738.032688544332
KLV,m,lfd,qx,7,2.0840051375079543e-4,0,8295.485097094686
KLV,m,lfd,qx,8,2.060552763921376e-4,0,8850.169403883787
KLV,m,lfd,qx,9,2.061275706654033e-4,0,9336.186436850821
KLV,m,lfd,qx,10,2.0903047140015515e-4,9.920390427381455e-5,10079.74842691555
KLV,m,lfd,qx,11,2.1530695787800924e-4,2.8247090746669787e-4,10619.062757790154
KLV,m,lfd,qx,12,2.2533180369528171e-4,9.057259302049016e-5,11040.367514677104
KLV,m,lfd,qx,13,2.3983769933389436e-4,1.7586690873115413e-4,11371.236052988108
KLV,m,lfd,qx,14,2.59300167316929e-4,8.513690809736512e-5,11745.287136835766
KLV,m,lfd,qx,15,2.8418666336645196e-4,2.4028123850125597e-4,12483.86930603643
KLV,m,lfd,qx,16,3.1419856429481635e-4,1.996571375307771e-4,15024.25884389583
KLV,m,lfd,qx,17,3.485696665387439e-4,4.7477611094580424e-4,18951.803387023934
KLV,m,lfd,qx,18,3.8538856160149384e-4,3.179984647191615e-4,25153.35416227608
KLV,m,lfd,qx,19,4.2230522257211237e-4,6.707045715132771e-4,34280.79645491495
KLV,m,lfd,qx,20,4.556258501221599e-4,6.950987436686213e-4,44582.48018967334
KLV,m,lfd,qx,21,4.824863182379059e-4,4.43753921627077e-4,58578.0314993226
KLV,m,lfd,qx,22,5.01976621081188e-4,5.955488091478001e-4,72180.81043956045
KLV,m,lfd,qx,23,5.13057255077195e-4,5.395658234110594e-4,83377.88980882132
KLV,m,lfd,qx,24,5.164932262861392e-4,6.380768809371366e-4,92435.84667318982
KLV,m,lfd,qx,25,5.139383222492858e-4,3.94053595076044e-4,98951.80869336144
KLV,m,lfd,qx,26,5.094364807699511e-4,4.6861521460189715e-4,104538.89972151136
KLV,m,lfd,qx,27,5.040726642092157e-4,5.646250943652485e-4,111546.96264488935
KLV,m,lfd,qx,28,4.979472033916382e-4,4.8705222922613837e-4,119054.73788198103
KLV,m,lfd,qx,29,4.9252022023661e-4,4.894090882171619e-4,126652.38511214813
KLV,m,lfd,qx,30,4.889102339759627e-4,5.088058470215363e-4,135577.1491269005
KLV,m,lfd,qx,31,4.8813058512944346e-4,4.212409931533997e-4,144779.71788348636
KLV,m,lfd,qx,32,4.918077405684025e-4,5.104479483540636e-4,152767.96151588138
KLV,m,lfd,qx,33,4.993825084839949e-4,5.389980693663592e-4,159512.30249134428
KLV,m,lfd,qx,34,5.109934104655966e-4,4.425485874762112e-4,164917.13913894325
KLV,m,lfd,qx,35,5.282773559677332e-4,6.098981224399428e-4,168829.16418034022
KLV,m,lfd,qx,36,5.503563671923996e-4,4.8029707548491083e-4,172768.21348035525
KLV,m,lfd,qx,37,5.793395977572992e-4,5.579934922095934e-4,179163.55964925486
KLV,m,lfd,qx,38,6.147090811553273e-4,7.31727019337493e-4,188525.92181243416
KLV,m,lfd,qx,39,6.548699555376238e-4,5.422730140098962e-4,199107.6717221135
KLV,m,lfd,qx,40,7.02762039573872e-4,8.000405443799589e-4,209905.35763962066
KLV,m,lfd,qx,41,7.559342015563787e-4,7.645661618048678e-4,220955.8866174921
KLV,m,lfd,qx,42,8.158658501835794e-4,8.955534936594274e-4,233270.7271413518
KLV,m,lfd,qx,43,8.84885727747966e-4,8.088730139988249e-4,247157.59981935873
KLV,m,lfd,qx,44,9.705691013307902e-4,9.044470638294699e-4,263025.20104621403
KLV,m,lfd,qx,45,0.0010781211113081604,0.0010628112410313811,275537.44902905315
KLV,m,lfd,qx,46,0.001209708210133386,0.0012307558129731103,284203.10027848865
KLV,m,lfd,qx,47,0.001366350024372775,0.0013176418085919857,291996.164240554
KLV,m,lfd,qx,48,0.0015497903977973113,0.0016499400853915449,296129.89827638114
KLV,m,lfd,qx,49,0.0017569903542928786,0.0017003817673114873,297914.8347508656
KLV,m,lfd,qx,50,0.0019896025192660065,0.002047640550709831,296135.24741080834
KLV,m,lfd,qx,51,0.002244157005660693,0.002291875547949293,292437.81424055394
KLV,m,lfd,qx,52,0.002518995737996153,0.0024509448506682056,285254.14152491343
KLV,m,lfd,qx,53,0.0028149455816634363,0.003028260481301247,275648.079903658
KLV,m,lfd,qx,54,0.0031276694309698553,0.0030450172662814723,262980.1009483667
KLV,m,lfd,qx,55,0.003466013114045846,0.003497209738233349,249761.96342766823
KLV,m,lfd,qx,56,0.003836896542823656,0.0038509501788728364,234295.2592503387
KLV,m,lfd,qx,57,0.0042517219972293425,0.00428291456376267,219705.66813186812
KLV,m,lfd,qx,58,0.0047267228513492195,0.004680407107800079,203351.4230468162
KLV,m,lfd,qx,59,0.005285595451329997,0.004985080339610308,187092.1653018215
KLV,m,lfd,qx,60,0.005958051004304091,0.005651068609208951,152459.4369561945
KLV,m,lfd,qx,61,0.006768461743174423,0.006431522569091612,114378.32337046515
KLV,m,lfd,qx,62,0.007733658212942254,0.007445570203182636,98348.91525666114
KLV,m,lfd,qx,63,0.008858676560251043,0.009404611679152571,88897.88240252898
KLV,m,lfd,qx,64,0.010131342472143262,0.010902226501303573,84473.77872948968
KLV,m,lfd,qx,65,0.011534777848405292,0.011693581715326652,74219.83894324853
KLV,m,lfd,qx,66,0.013053083356819315,0.013900993830171864,62936.26361583622
KLV,m,lfd,qx,67,0.014661974593885194,0.01655680132790816,57921.50111395454
KLV,m,lfd,qx,68,0.01633943109603082,0.017140159064866062,55586.65762456721
KLV,m,lfd,qx,69,0.018084398837592327,0.01745372376528414,52875.55274725275
KLV,m,lfd,qx,70,0.01991149083245849,0.02113783308788845,48914.92320487731
KLV,m,lfd,qx,71,0.021835736241442666,0.02165990666676892,47768.990177630585
KLV,m,lfd,qx,72,0.023894912354821052,0.02396013242124167,49235.77967785639
KLV,m,lfd,qx,73,0.02613900925419796,0.02552701790663786,48188.02855637513
KLV,m,lfd,qx,74,0.028635459233889115,0.027604450517569473,43871.58029504742
KLV,m,lfd,qx,75,0.03146498187880454,0.028996230809580897,38881.40370314617
KLV,m,lfd,qx,76,0.03472029817308393,0.03043767855068287,32289.308685834712
KLV,m,lfd,qx,77,0.03849416748922856,0.03711293038350883,25757.22242962517
KLV,m,lfd,qx,78,0.042862899594674736,0.041129387193290665,19860.472068342617
KLV,m,lfd,qx,79,0.04790420062882784,0.048066712260827774,17339.97343820563
KLV,m,lfd,qx,80,0.05369373280623923,0.053129581967802396,15005.641050730092
KLV,m,lfd,qx,81,0.06031004210627084,0.06346317761419656,12770.250255908475
KLV,m,lfd,qx,82,0.06782889599574439,0.07004767050706172,10965.689816348036
KLV,m,lfd,qx,83,0.07633149010447629,0.08500506728604923,9416.70782026193
KLV,m,lfd,qx,84,0.08590034126798964,0.10829241172434997,7869.565881378895
KLV,m,lfd,qx,85,0.09663237017229369,0.10464438167181773,3169.6611696522655
KLV,m,lfd,qx,86,0.10866617112480208,0.10820637091206534,419.59680114406143
KLV,m,lfd,qx,87,0.12216349207100512,0.12255751996749957,245.10188920668372
KLV,m,lfd,qx,88,0.13730774505151655,0.0754479422421916,178.55840734607858
KLV,m,lfd,qx,89,0.15430727807457348,0.09466509013923306,130.82623061869637
KLV,m,lfd,qx,90,0.17339504304955164,0.09398732433859452,81.11786090621708
KLV,m,lfd,qx,91,0.194832267425719,0.12480232508441252,60.1013698630137
KLV,m,lfd,qx,92,0.218911897710667,0.12471042326075611,52.63003161222339
KLV,m,lfd,qx,93,0.24596307594252587,0.13788747586094421,47.26603191329219
KLV,m,lfd,qx,94,0.27635512249914324,0.16274978455804337,33.86640824928496
KLV,m,lfd,qx,95,0.310502117231072,0.235333433312747,22.495739876561796
KLV,m,lfd,qx,96,0.3488684890746589,0.2690401346213168,9.650752671985549
KLV,m,lfd,qx,97,0.3919757061791632,0.5412415231566854,4.04281198253801
KLV,m,lfd,qx,98,0.44040946628399524,0,1
KLV,m,lfd,qx,99,0.4948279346978922,0,1
KLV,m,lfd,sx,0,NA,0.05277753188578872,357659.29044859257
KLV,m,lfd,sx,1,NA,0.04375830947610911,655652.4001204275
KLV,m,lfd,sx,2,NA,0.04422042697799607,608842.1899593557
KLV,m,lfd,sx,3,NA,0.044132380808128834,557921.8027020924
KLV,m,lfd,sx,4,NA,0.04271065593639156,508997.3981409002
KLV,m,lfd,sx,5,NA,0.044222334551173574,451370.71699533344
KLV,m,lfd,sx,6,NA,0.041245799629999136,416152.9952581665
KLV,m,lfd,sx,7,NA,0.03773867635923011,414096.37775101606
KLV,m,lfd,sx,8,NA,0.03466372942171954,420863.2879346681
KLV,m,lfd,sx,9,NA,0.029729741164130827,476832.08656480507
KLV,m,lfd,sx,10,NA,0.039546507739929744,455802.31137287366
KLV,m,lfd,sx,11,NA,0.03245292139478257,416603.47264790005
KLV,m,lfd,sx,12,NA,0.02896127696250961,386397.7532665964
KLV,m,lfd,sx,13,NA,0.0266190346753253,365407.4949269908
KLV,m,lfd,sx,14,NA,0.02494422699336995,319288.8040493753
KLV,m,lfd,sx,15,NA,0.026419333406812923,291002.17512419086
KLV,m,lfd,sx,16,NA,0.022992112165762992,284356.87151889206
KLV,m,lfd,sx,17,NA,0.021678052725632342,272728.1464925485
KLV,m,lfd,sx,18,NA,0.0205522086210658,254555.63482613277
KLV,m,lfd,sx,19,NA,0.017428783791216276,235866.22371669428
KLV,m,lfd,sx,20,NA,0.02106703564634729,177678.13967334037
KLV,m,lfd,sx,21,NA,0.0204192546329332,125012.85757188017
KLV,m,lfd,sx,22,NA,0.01860330357033851,113111.26992322746
KLV,m,lfd,sx,23,NA,0.01778423285204182,100536.16801144062
KLV,m,lfd,sx,24,NA,0.016435304233998447,96732.44139695921
KLV,m,lfd,sx,25,NA,0.01610454306628251,75452.99251091374
KLV,m,lfd,sx,26,NA,0.017265904232986972,58164.04434743339
KLV,m,lfd,sx,27,NA,0.016948312631164374,51833.590553966584
KLV,m,lfd,sx,28,NA,0.01497054949923782,45679.19472376938
KLV,m,lfd,sx,29,NA,0.014336005380022995,32965.11253951528
KLV,m,lfd,sx,30,NA,0.015408005874293541,23184.47707361132
KLV,m,lfd,sx,31,NA,0.017195399894575462,16892.940885142256
KLV,m,lfd,sx,32,NA,0.017286079381775753,14280.154433237994
KLV,m,lfd,sx,33,NA,0.016727787167666874,12448.961734156255
KLV,m,lfd,sx,34,NA,0.016778770534607707,11347.031514376034
KLV,m,lfd,sx,35,NA,0.015395208180619187,11021.852235435797
KLV,m,lfd,sx,36,NA,0.0143567273388456,10027.29479150986
KLV,m,lfd,sx,37,NA,0.017421588996148256,9217.80736113202
KLV,m,lfd,sx,38,NA,0.017956692156432308,8168.052528977872
KLV,m,lfd,sx,39,NA,0.016489804228442047,7217.2240553966585
KLV,m,lfd,sx,40,NA,0.013120343096133188,5981.684005720307
KLV,m,prfrei,qx,0,0.0013836371094202737,0,22.835450850519344
KLV,m,prfrei,qx,1,0.0012163471951302939,0,161.0556299864519
KLV,m,prfrei,qx,2,0.0010692836214267374,0.003228866876730145,309.2061719102815
KLV,m,prfrei,qx,3,9.400009040420437e-4,0,497.6669125395153
KLV,m,prfrei,qx,4,8.265892823483314e-4,0.001383070430930643,722.5289778714437
KLV,m,prfrei,qx,5,7.272831945225818e-4,0,914.9965226554268
KLV,m,prfrei,qx,6,6.406680309646829e-4,0,1135.297704350444
KLV,m,prfrei,qx,7,5.653816485302606e-4,0,1435.905366551257
KLV,m,prfrei,qx,8,5.001415666563491e-4,0,1705.2804305283757
KLV,m,prfrei,qx,9,4.4376210728366556e-4,0,1998.7325681168147
KLV,m,prfrei,qx,10,3.951636039504211e-4,0,2391.459491193738
KLV,m,prfrei,qx,11,3.5337559445974544e-4,3.7123057901889035e-4,2693.243609814843
KLV,m,prfrei,qx,12,3.175356517112736e-4,0,2952.0826960710524
KLV,m,prfrei,qx,13,2.8691760795200496e-4,3.1669687193474776e-4,3157.093549601084
KLV,m,prfrei,qx,14,2.6088140009275496e-4,2.9949278419632436e-4,3338.478609062171
KLV,m,prfrei,qx,15,2.389338953790976e-4,0,3456.123859701942
KLV,m,prfrei,qx,16,2.207286792098646e-4,2.722655390925095e-4,3672.384946560289
KLV,m,prfrei,qx,17,2.0596040727912022e-4,0,4009.2731973505947
KLV,m,prfrei,qx,18,1.9450679970653466e-4,0,4369.366859852476
KLV,m,prfrei,qx,19,1.8629191034781378e-4,1.907737618796854e-4,5241.310981484269
KLV,m,prfrei,qx,20,1.8131905978978696e-4,1.5297431979127034e-4,6536.544919464098
KLV,m,prfrei,qx,21,1.7972614696545576e-4,1.2189280930574219e-4,8203.429384314317
KLV,m,prfrei,qx,22,1.8164160686427703e-4,1.9768591583872987e-4,10116.058625620954
KLV,m,prfrei,qx,23,1.86895032091365e-4,2.455229518354839e-4,12217.316927592954
KLV,m,prfrei,qx,24,1.9562155109754104e-4,1.389714174778628e-4,14390.44851723619
KLV,m,prfrei,qx,25,2.0871844316580154e-4,1.8163606402944957e-4,16515.04376034924
KLV,m,prfrei,qx,26,2.2651790056011614e-4,2.6394463920322367e-4,18940.866363088964
KLV,m,prfrei,qx,27,2.4903873551699864e-4,1.857051925455761e-4,21537.51618244769
KLV,m,prfrei,qx,28,2.7691610602821235e-4,3.284293381572119e-4,24354.359837422853
KLV,m,prfrei,qx,29,3.0924857342307604e-4,2.95458384547547e-4,27072.57124793015
KLV,m,prfrei,qx,30,3.4565305539770337e-4,3.3208213337064947e-4,30108.03227457474
KLV,m,prfrei,qx,31,3.8493327075842285e-4,3.316267851102683e-4,33164.31768026494
KLV,m,prfrei,qx,32,4.247533818562027e-4,5.005635411987822e-4,35950.470713533046
KLV,m,prfrei,qx,33,4.599003478954318e-4,5.692768538091878e-4,38634.51993075418
KLV,m,prfrei,qx,34,4.863116692735519e-4,6.092319494545504e-4,41022.77404034322
KLV,m,prfrei,qx,35,5.033627597895012e-4,5.832078838221183e-4,42853.86153846154
KLV,m,prfrei,qx,36,5.151892649038591e-4,5.430152914384316e-4,44185.650376335994
KLV,m,prfrei,qx,37,5.295474084790905e-4,3.896286620272505e-4,46188.8333584224
KLV,m,prfrei,qx,38,5.562707102878603e-4,4.939592858489129e-4,48575.00036128255
KLV,m,prfrei,qx,39,6.004409903923365e-4,4.5557987109555263e-4,50473.61020623212
KLV,m,prfrei,qx,40,6.663256142531814e-4,6.065533725712726e-4,52741.10505795574
KLV,m,prfrei,qx,41,7.516571900877886e-4,7.827493632684653e-4,54913.07039741081
KLV,m,prfrei,qx,42,8.486440072132365e-4,0.0011912346997032114,57049.629293993676
KLV,m,prfrei,qx,43,9.459770822472042e-4,0.0010238848343430479,59546.51291585127
KLV,m,prfrei,qx,44,0.0010440067077481894,9.792594994583275e-4,62261.4665663104
KLV,m,prfrei,qx,45,0.0011485540850985927,0.0011117798524503417,63826.06381905766
KLV,m,prfrei,qx,46,0.0012638964253659309,0.0014557598597883194,64524.08936474485
KLV,m,prfrei,qx,47,0.001393487474204489,0.0011101057534936435,64822.6855562246
KLV,m,prfrei,qx,48,0.0015538608318916584,0.0015204540115559787,64405.43219930754
KLV,m,prfrei,qx,49,0.0017469651759597121,0.0018231139468696143,63569.399811832
KLV,m,prfrei,qx,50,0.0019717341219257587,0.001945326096848614,61626.315828691855
KLV,m,prfrei,qx,51,0.0022296389061319645,0.0020305652996069927,60020.791028149935
KLV,m,prfrei,qx,52,0.0025192203375488478,0.0028432423154779655,57598.627186512116
KLV,m,prfrei,qx,53,0.002822892927858067,0.00287826629802183,55162.087656179436
KLV,m,prfrei,qx,54,0.00313215394835486,0.003284416335903881,52282.51312659943
KLV,m,prfrei,qx,55,0.003438995509952782,0.003658774104589637,49652.437227156406
KLV,m,prfrei,qx,56,0.0037419279557128764,0.0034577633492699072,47058.799533343365
KLV,m,prfrei,qx,57,0.004051403255311707,0.004078899343267562,45018.20854282704
KLV,m,prfrei,qx,58,0.004368785503980057,0.0047295395678340615,42820.22569622159
KLV,m,prfrei,qx,59,0.0046975621472091856,0.0045535463764336094,40535.17449947313
KLV,m,prfrei,qx,60,0.005057156832689509,0.004813537667372553,35853.802528977874
KLV,m,prfrei,qx,61,0.005467162529112739,0.005453165813424572,30906.672060815898
KLV,m,prfrei,qx,62,0.005944089972790496,0.005264270842585346,28987.35415474936
KLV,m,prfrei,qx,63,0.0065086886496688225,0.006474076266707438,27097.345483968085
KLV,m,prfrei,qx,64,0.0071664427955405305,0.006750249923811261,26280.394023784436
KLV,m,prfrei,qx,65,0.007920995189651787,0.00837375585553382,24021.986564805058
KLV,m,prfrei,qx,66,0.008762042584369665,0.008958917654497682,21335.16025891916
KLV,m,prfrei,qx,67,0.009681817788610296,0.010117275265105795,19668.168282402527
KLV,m,prfrei,qx,68,0.010670525871566111,0.01227738900077646,19185.27867680265
KLV,m,prfrei,qx,69,0.011720954174668669,0.011260791180966321,18896.99328616589
KLV,m,prfrei,qx,70,0.012851464644002485,0.01438927376187454,18559.98065632997
KLV,m,prfrei,qx,71,0.014077959061959602,0.012743043065217435,19493.5478398314
KLV,m,prfrei,qx,72,0.015448398080437246,0.014856197134438335,21112.584735812132
